Category,Subcategory,Type,Item_Name,Item_Variant,Sales_Type,Source,Sales_Count,Revenue
Sales,FOOD,NUSANTARA,Nasi Goreng Ayam Spesial,Nasi Goreng Ayam Spesial,Ala Carte,POS,595,36500
Sales,SNACK,CAMILAN KERING,Toples Besar Kerupuk Kemplang,Toples BIG Kerupuk Kemplang,Ala Carte,POS,20,25500
Sales,FOOD,STEAK,Hamburg Snitczhel,Hamburg Snitczhel,Ala Carte,EZO DELIVERY,1,54500
Sales,BEVERAGES,NON COFFEE BASED,Creamy Coco Pandan,Creamy Coco Pandan,Ala Carte,POS,20,22500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,POS,18,4500
Sales,FOOD,NUSANTARA,Ayam Taliwang,Ayam Taliwang,Ala Carte,EZO QS,28,40000
Sales,SNACK,CAMILAN KERING,Toples Bolu Kering,Toples Bolu Kering,Ala Carte,POS,15,37000
Sales,FOOD,INTERNATIONAL,Amali Sirloin Fettuccine,Amali Sirloin Fettuccine,Ala Carte,POS,22,118500
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,GRAB,1,30000
Sales,BEVERAGES,NON COFFEE BASED,Iced Matcha Latte Cream,Iced Matcha Latte Cream,Ala Carte,EZO DELIVERY,1,24500
Sales,FOOD,STEAK,Us Black Angus Ribeye,Us Black Angus Ribeye,Ala Carte,POS,6,270500
Sales,LITE MEAL,LITE MEAL,Dimsum Pack,Dimsum Pack,Ala Carte,POS,36,26000
Sales,BEVERAGES,NON COFFEE BASED,Hot Lemon Tea,Hot Lemon Tea,Ala Carte,EZO QS,75,13500
Sales,FOOD,NUSANTARA,Bakmi Goreng Ayam,Bakmi Goreng Ayam,Ala Carte,GRAB,2,42500
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Sambal Matah,Bowl Chicken Sambal Matah,Ala Carte,POS,11,21500
Sales,FOOD,NUSANTARA,Nasi Bakar Ayam,Nasi Bakar Ayam,Ala Carte,EZO QS,28,25500
Sales,BEVERAGES,NON COFFEE BASED,Iced Double Choco Cream,Iced Double Choco Cream,Ala Carte,EZO QS,68,24000
Sales,FOOD,INTERNATIONAL,Beef Teriyaki Rice,Beef Teriyaki Rice,Ala Carte,POS,96,58500
Sales,FOOD,STEAK,Garlic Rosemary Chicken Steak,Garlic Rosemary Chicken Steak,Ala Carte,POS,11,78000
Sales,SNACK,CAMILAN KERING,Toples BESAR Bidaran Keju,Toples BESAR Bidaran Keju,Ala Carte,POS,26,33000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Sambal Matah,Bowl Chicken Sambal Matah,Ala Carte,POS,3,31000
Sales,BEVERAGES,COFFEE BASED,Iced Cappuccino,Iced Cappuccino,Ala Carte,EZO QS,16,27000
Sales,BEVERAGES,NON COFFEE BASED,Lemongrass Ginger Milk,Lemongrass Ginger Milk,Ala Carte,EZO DELIVERY,1,22000
Sales,ROKOK SIN,FILTER,Mind Menthol,Mind Menthol Filter,Ala Carte,EZO QS,1,25500
Sales,SNACK,CAMILAN KERING,Keripik Bayam,Keripik Bayam,Ala Carte,POS,8,26000
Sales,BEVERAGES,COFFEE BASED,Cappuccino,Cappuccino,Ala Carte,POS,136,21500
Sales,FOOD,NUSANTARA,Empal Suwir Krawu,Empal Suwir Krawu,Ala Carte,EZO QS,9,47500
Sales,LITE MEAL,LITE MEAL,Cheesy Splash Burger,Cheesy Burger,Ala Carte,POS,14,58500
Sales,COOKIES,TOPLES,Lidah Kucing,Lidah Kucing,Ala Carte,POS,1,88500
Sales,FOOD,INTERNATIONAL,Beef Cordon Bleu,Beef Cordon Bleu,Ala Carte,EZO DELIVERY,1,75000
Sales,BEVERAGES,COFFEE BASED,Cappuccino,Cappuccino,Ala Carte,EZO QS,9,27500
Sales,BEVERAGES,NON COFFEE BASED,Iced Lychee Tea,Iced Lychee Tea,Ala Carte,POS,530,22000
Sales,"BREAD, CAKE & PASTRY",BREAD,Beef Floss,Beef Floss,Ala Carte,POS,61,11500
Sales,FOOD,NUSANTARA,Sop Iga Bakar,Sop Iga Bakar,Ala Carte,POS,75,71000
Sales,BEVERAGES,NON COFFEE BASED,Iced Double Cheese Cream,Iced Double Cheese Cream,Ala Carte,EZO QS,9,29000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,POS,1,26500
Sales,SNACK,CAMILAN KERING,Toples Samosa,Samosa Toples,Ala Carte,POS,31,24000
Sales,FOOD,NUSANTARA,Nasi Goreng Ayam Spesial,Nasi Goreng Ayam Spesial,Ala Carte,EZO DELIVERY,1,32500
Sales,"BREAD, CAKE & PASTRY",BREAD,Choco Banana,Choco Banana,Ala Carte,POS,133,9500
Sales,FOOD,NUSANTARA,Ayam Buncis Sambal Hejo,Ayam Buncis Sambal Hejo,Ala Carte,EZO DELIVERY,1,39000
Sales,BEVERAGES,NON COFFEE BASED,Creamy Coco Pandan,Creamy Coco Pandan,Ala Carte,EZO DELIVERY,1,24000
Sales,FOOD,NUSANTARA,Dori Sambal Matah,Dori Sambal Matah,Ala Carte,GRAB,3,36500
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Katsu,Bowl Chicken Katsu,Ala Carte,POS,1,27000
Sales,FOOD,INTERNATIONAL,Dori Salted Egg Rice,Dori Salted Egg Rice,Ala Carte,EZO QS,66,42500
Sales,FOOD,INTERNATIONAL,Dori Butter Lemon,Dori Butter Lemon,Ala Carte,EZO QS,121,39000
Sales,COOKIES,SOFT COOKIES,Cashew Velvet Cookies,Cashew Velvet Cookies,Ala Carte,POS,140,7500
Sales,BEVERAGES,COFFEE BASED,Hot Aren Latte,Aren Latte,Ala Carte,EZO QS,32,27500
Sales,BEVERAGES,COFFEE BASED,Cappuccino,Cappuccino,Ala Carte,POS,177,27500
Sales,FOOD,NUSANTARA,Ayam Goreng Serundeng,Ayam Goreng Serundeng,Ala Carte,POS,102,45500
Sales,"BREAD, CAKE & PASTRY",BREAD,Mini Pizza,Mini Pizza,Ala Carte,POS,1055,12500
Sales,FOOD,INTERNATIONAL,Chicken Cordon Bleu,Chicken Cordon Bleu,Ala Carte,EZO DELIVERY,1,68000
Sales,FOOD,NUSANTARA,Ayam Pandan Sambal Mede,Ayam Pandan Sambal Mede,Ala Carte,EZO DELIVERY,1,47500
Sales,FOOD,NUSANTARA,Ayam Pandan Sambal Mede,Ayam Pandan Sambal Mede,Ala Carte,POS,136,44500
Sales,BEVERAGES,NON COFFEE BASED,Red Ginger Tea,Red Ginger Tea,Ala Carte,EZO QS,18,21500
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Beef Sambal Matah,Bowl Beef Sambal Matah,Ala Carte,POS,9,31500
Sales,SNACK,CAMILAN KERING,Toples Brondong Jagung,Toples Brondong Jagung,Ala Carte,POS,9,23000
Sales,FOOD,NUSANTARA,Ayam Goreng Serundeng,Ayam Goreng Serundeng,Ala Carte,POS,91,50000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tahu,Tahu,Ala Carte,EZO QS,1,4000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Nasi,Nasi,Ala Carte,EZO DELIVERY,1,5500
Sales,FOOD,NUSANTARA,Nasi Bakar Cumi,Nasi Bakar Cumi,Ala Carte,EZO QS,52,30500
Sales,BEVERAGES,NON COFFEE BASED,Creamy Coco Pandan,Creamy Coco Pandan,Ala Carte,EZO DELIVERY,1,25000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Mata Sapi,Telur Mata Sapi,Ala Carte,POS,51,6500
Sales,BEVERAGES,COFFEE BASED,Kopi Turkish Latte,Kopi Turkish Latte,Ala Carte,EZO QS,18,26000
Sales,LITE MEAL,LITE MEAL,Omelette W/ Potatoes,Omelette W/ Potatoes,Ala Carte,EZO DELIVERY,2,36000
Sales,FOOD,NUSANTARA,Nasi Bakar Ayam,Nasi Bakar Ayam,Ala Carte,POS,98,33000
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,GRAB,7,41000
Sales,FOOD,NUSANTARA,Sop Buntut,Sop Buntut,Ala Carte,EZO QS,18,73500
Sales,LITE MEAL,LITE MEAL,Kentang Gr. Saus Keju,Kentang Gr. Saus Keju,Ala Carte,POS,306,36500
Sales,FOOD,INTERNATIONAL,Pasta Mushroom Stroganoff,Pasta Stroganoff,Ala Carte,POS,22,78500
Sales,SNACK,CAMILAN KERING,Toples Sumpia Udang,Toples Sumpia Udang,Ala Carte,POS,69,27500
Sales,FOOD,INTERNATIONAL,Spice Crisp Chicken Rice,Spicy Chicken Rice,Ala Carte,POS,15,57500
Sales,SNACK,CAMILAN KERING,Toples Soes kering Coklat,Toples Soes kering Coklat,Ala Carte,POS,29,31000
Sales,BEVERAGES,COFFEE BASED,Iced Turkish Latte,Iced Turkish Latte,Ala Carte,EZO QS,9,25000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Sambal Matah,Bowl Chicken Sambal Matah,Ala Carte,POS,9,29000
Sales,BEVERAGES,NON COFFEE BASED,Lemongrass Ginger Milk,Lemongrass Ginger Milk,Ala Carte,POS,306,24000
Sales,FOOD,INTERNATIONAL,Pasta Mushroom Stroganoff,Pasta Stroganoff,Ala Carte,POS,26,68000
Sales,FOOD,STEAK,Nz Prime Steer Sirloin Aged,Nz Prime Steer Sirloin Aged,Ala Carte,EZO QS,3,169000
Sales,FOOD,STEAK,Us Black Angus Ribeye,Us Black Angus Ribeye,Ala Carte,POS,7,258000
Sales,BEVERAGES,COFFEE BASED,Iced Pandan Latte,Iced Pandan Latte,Ala Carte,EZO QS,22,28500
Sales,"BREAD, CAKE & PASTRY",BREAD,Choco Banana,Choco Banana,Ala Carte,POS,144,8500
Sales,BEVERAGES,NON COFFEE BASED,Susu Almond Herbal,Susu Almond Herbal,Ala Carte,EZO DELIVERY,1,22500
Sales,BEVERAGES,NON COFFEE BASED,Amali Drink (Iced),Amali Drink (Iced),Ala Carte,EZO QS,65,14000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,POS,46,81000
Sales,BEVERAGES,COFFEE BASED,Iced Caramel Latte,Iced Caramel Latte,Ala Carte,POS,328,29000
Sales,SARAPAN PAGI,Special Breakfast,Pisang Goreng,Pisang Goreng,Ala Carte,POS,101,19000
Sales,BEVERAGES,COFFEE BASED,Kopi Tua,Kopi Tua,Ala Carte,POS,2,23000
Sales,BEVERAGES,COFFEE BASED,Iced Kopi Turkish,Iced Kopi Turkish,Ala Carte,EZO QS,1,20500
Sales,FOOD,NUSANTARA,Ayam Goreng Lalaban,Ayam Goreng Lalaban,Ala Carte,EZO QS,40,42000
Sales,"BREAD, CAKE & PASTRY",CAKE,Bolu Jadul,Bolu Jadul,Ala Carte,POS,9,9500
Sales,LITE MEAL,LITE MEAL,Mozza Bitterballen,Mozza Bitterballen,Ala Carte,POS,215,45500
Sales,LITE MEAL,LITE MEAL,3 Risoles Mayo,3 Risoles Mayo,Ala Carte,POS,71,25500
Sales,SNACK,CAMILAN KERING,Toples KECIL Bidaran Keju,Toples KECIL Bidaran Keju,Ala Carte,POS,41,28000
Sales,ROKOK SIN,FILTER,Mind Menthol,Mind Menthol Filter,Ala Carte,POS,1,29000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Emping,Emping,Ala Carte,EZO QS,5,8500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Box (L),Extra Box (L),Ala Carte,POS,14,5000
Sales,ROKOK SIN,ECERAN/BATANG,KRAKATAU 1 Batang,KRAKATAU 1 Batang,Ala Carte,EZO QS,2,7000
Sales,BEVERAGES,COFFEE BASED,Vietnam Drip,Vietnam Drip,Ala Carte,POS,123,24000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Barbeque sauce,Barbeque sauce,Ala Carte,POS,6,14500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Mata Sapi,Telur Mata Sapi,Ala Carte,POS,64,7000
Sales,BEVERAGES,COFFEE BASED,Macchiato,Macchiato,Ala Carte,POS,5,20000
Sales,FOOD,INTERNATIONAL,Chicken Cordon Bleu,Chicken Cordon Bleu,Ala Carte,POS,106,57500
Sales,LITE MEAL,LITE MEAL,Mozza Bitterballen,Mozza Bitterballen,Ala Carte,EZO DELIVERY,1,46500
Sales,BEVERAGES,COFFEE BASED,Iced Vanilla Latte,Iced Vanilla Latte,Ala Carte,GRAB,1,28000
Sales,BEVERAGES,COFFEE BASED,Kopi Mannakopi,Kopi Mannakopi,Ala Carte,EZO QS,2,19500
Sales,BEVERAGES,COFFEE BASED,Caramel Latte,Caramel Latte,Ala Carte,EZO QS,17,24500
Sales,BEVERAGES,NON COFFEE BASED,Iced Mojito Berry,Iced Mojito Berry,Ala Carte,POS,114,23500
Sales,FOOD,STEAK,Ribeye Meltique,Ribeye Meltique,Ala Carte,POS,17,128500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Es Batu,Es Batu,Ala Carte,EZO QS,13,2000
Sales,BEVERAGES,COFFEE BASED,Kopi Mannakopi,Kopi Mannakopi,Ala Carte,EZO QS,2,20500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Es Batu,Es Batu,Ala Carte,POS,219,2000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Sosis,Sosis,Ala Carte,POS,94,5000
Sales,FOOD,INTERNATIONAL,Dori Salted Egg Rice,Dori Salted Egg Rice,Ala Carte,EZO DELIVERY,1,44500
Sales,BEVERAGES,COFFEE BASED,Iced Pandan Latte,Iced Pandan Latte,Ala Carte,POS,51,23500
Sales,BEVERAGES,COFFEE BASED,Vanilla Latte,Vanilla Latte,Ala Carte,EZO QS,8,27500
Sales,ROKOK SIN,ECERAN/BATANG,KRAKATAU 1 Batang,KRAKATAU 1 Batang,Ala Carte,EZO QS,1,7000
Sales,FOOD,STEAK,Garlic Rosemary Chicken Steak,Garlic Rosemary Chicken Steak,Ala Carte,POS,13,82500
Sales,FOOD,NUSANTARA,Nasi Goreng Balacan,Nasi Goreng Balacan,Ala Carte,EZO QS,89,30000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,EZO QS,2,23500
Sales,ROKOK SIN,FILTER,New Castro,New Castro Filter,Ala Carte,POS,1,16000
Sales,FOOD,INTERNATIONAL,Bolognese,Bolognese,Ala Carte,POS,41,46000
Sales,SNACK,CAMILAN KERING,Toples Keripik Pisang,Toples Keripik Pisang,Ala Carte,POS,16,29000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Es Batu,Es Batu,Ala Carte,EZO QS,14,2000
Sales,BEVERAGES,NON COFFEE BASED,Double Chocolate,Double Chocolate,Ala Carte,POS,138,23500
Sales,FOOD,STEAK,Hamburg Snitczhel,Hamburg Snitczhel,Ala Carte,EZO QS,8,52000
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,POS,186,40000
Sales,SARAPAN PAGI,Special Breakfast,Nasi Telangblu,Nasi Telangblu,Ala Carte,POS,10,35500
Sales,LITE MEAL,LITE MEAL,Omelette W/ Potatoes,Omelette W/ Potatoes,Ala Carte,GRAB,2,40500
Sales,BEVERAGES,COFFEE BASED,Iced Sunkist Coffee,Iced Sunkist Coffee,Ala Carte,EZO QS,11,29500
Sales,LITE MEAL,LITE MEAL,Onion Rings,Onion Rings,Ala Carte,POS,73,26500
Sales,"BREAD, CAKE & PASTRY",BREAD,Sausage Bun,Sausage Bun,Ala Carte,POS,287,10500
Sales,BEVERAGES,NON COFFEE BASED,Amali Drink (Hot),Amali Drink (Hot),Ala Carte,EZO QS,35,15500
Sales,LITE MEAL,LITE MEAL,Cheesy Splash Burger,Cheesy Burger,Ala Carte,EZO QS,8,63000
Sales,BEVERAGES,COFFEE BASED,Iced Kopi Turkish,Iced Kopi Turkish,Ala Carte,POS,26,21500
Sales,LITE MEAL,LITE MEAL,Onion Rings,Onion Rings,Ala Carte,POS,50,23500
Sales,ROKOK SIN,FILTER,Mind,Mind Filter,Ala Carte,POS,1,25000
Sales,"BREAD, CAKE & PASTRY",BREAD,Choco Banana,Choco Banana,Ala Carte,POS,120,8500
Sales,LITE MEAL,LITE MEAL,3 Sosis Solo,3 Sosis Solo,Ala Carte,EZO QS,15,20500
Sales,BEVERAGES,NON COFFEE BASED,Milkshake,Milkshake,Ala Carte,POS,114,21000
Sales,FOOD,NUSANTARA,Nasi Bakar Ayam,Nasi Bakar Ayam,Ala Carte,EZO DELIVERY,1,31500
Sales,ROKOK SIN,ECERAN/BATANG,PROVOST 1 batang,PROVOST 1 batang,Ala Carte,EZO QS,1,3000
Sales,FOOD,STEAK,Garlic Rosemary Chicken Steak,Garlic Rosemary Chicken Steak,Ala Carte,EZO DELIVERY,1,75500
Sales,ROKOK SIN,FILTER,Trust,Trust Filter,Ala Carte,POS,1,31500
Sales,FOOD,NUSANTARA,Nasi Goreng Balacan,Nasi Goreng Balacan,Ala Carte,POS,254,29000
Sales,FOOD,STEAK,Nz Prime Steer Sirloin Aged,Nz Prime Steer Sirloin Aged,Ala Carte,EZO QS,2,163500
Sales,"BREAD, CAKE & PASTRY",BREAD,Palm Sugar Dough,Palm Sugar Dough,Ala Carte,POS,43,8500
Sales,BEVERAGES,NON COFFEE BASED,Milkshake,Milkshake,Ala Carte,EZO DELIVERY,1,21500
Sales,SNACK,CAMILAN KERING,Keripik Kentang Keriting,Keripik Kentang Keriting,Ala Carte,POS,13,28500
Sales,SARAPAN PAGI,Special Breakfast,Sate Ayamali Taichan,Sate Taichan,Ala Carte,POS,17,24000
Sales,ROKOK SIN,ECERAN/BATANG,KRYPTO 1 batang,KRYPTO 1 batang,Ala Carte,POS,24,7500
Sales,BEVERAGES,COFFEE BASED,Salt Aren Latte,Iced Aren Latte,Package,POS,157,34500
Sales,BEVERAGES,COFFEE BASED,Iced Sunkist Coffee,Iced Sunkist Coffee,Ala Carte,EZO QS,9,23000
Sales,ROKOK SIN,KRETEK,Provost,Provost Kretek Premium,Ala Carte,POS,6,28500
Sales,FOOD,NUSANTARA,Soto Ayam,Soto Ayam,Ala Carte,EZO QS,85,32500
Sales,SNACK,CAMILAN KERING,Keripik Kentang Keriting,Keripik Kentang Keriting,Ala Carte,POS,12,29000
Sales,BEVERAGES,NON COFFEE BASED,Lemongrass Ginger Milk,Lemongrass Ginger Milk,Ala Carte,EZO QS,45,24500
Sales,BEVERAGES,NON COFFEE BASED,Red Ginger Tea,Red Ginger Tea,Ala Carte,POS,181,23000
Sales,SNACK,ANEKA KUE,Risoles Mayo,Risoles Mayo,Ala Carte,POS,48,7500
Sales,BEVERAGES,NON COFFEE BASED,Iced Yakultberry,Iced Yakultberry,Ala Carte,GRAB,1,26000
Sales,BEVERAGES,COFFEE BASED,Kopi Tua,Kopi Tua,Ala Carte,POS,2,20500
Sales,SNACK,CAMILAN KERING,Toples KECIL Bidaran Keju,Toples KECIL Bidaran Keju,Ala Carte,POS,43,25000
Sales,BEVERAGES,COFFEE BASED,Iced Pandan Latte,Iced Pandan Latte,Ala Carte,EZO QS,22,26500
Sales,BEVERAGES,NON COFFEE BASED,Lemongrass Ginger Milk,Lemongrass Ginger Milk,Ala Carte,EZO DELIVERY,2,24000
Sales,FOOD,STEAK,Wagyu Meltique Tenderloin,Wagyu Meltique Tenderloin,Ala Carte,POS,17,140500
Sales,BEVERAGES,NON COFFEE BASED,Iced Matcha Latte Cream,Iced Matcha Latte Cream,Ala Carte,EZO QS,92,26500
Sales,BEVERAGES,NON COFFEE BASED,Hot Tea Original,Hot Tea Original,Ala Carte,POS,378,11500
Sales,SNACK,CAMILAN KERING,Toples Brondong Jagung,Toples Brondong Jagung,Ala Carte,POS,9,24000
Sales,FOOD,NUSANTARA,Ayam Buncis Sambal Hejo,Ayam Buncis Sambal Hejo,Ala Carte,EZO QS,1,45000
Sales,FOOD,NUSANTARA,Sop Iga Bakar,Sop Iga Bakar,Ala Carte,POS,4,81000
Sales,BEVERAGES,NON COFFEE BASED,Amali Drink (Hot),Amali Drink (Hot),Ala Carte,EZO QS,35,16000
Sales,BEVERAGES,NON COFFEE BASED,Iced Lychee Tea,Iced Lychee Tea,Ala Carte,POS,524,25500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tartar sauce,Tartar sauce,Ala Carte,POS,3,9500
Sales,FOOD,NUSANTARA,Nasi Goreng Balacan,Nasi Goreng Balacan,Ala Carte,GRAB,1,30000
Sales,COOKIES,TOPLES,Sagu Keju,Sagu Keju,Ala Carte,POS,12,93500
Sales,LITE MEAL,LITE MEAL,Mozza Bitterballen,Mozza Bitterballen,Ala Carte,EZO DELIVERY,1,50000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Katsu,Bowl Chicken Katsu,Ala Carte,POS,35,26000
Sales,BEVERAGES,NON COFFEE BASED,Iced Lychee Tea,Iced Lychee Tea,Ala Carte,POS,699,25000
Sales,BEVERAGES,NON COFFEE BASED,Iced Fresh Milk,Iced Fresh Milk,Ala Carte,POS,50,17500
Sales,ROKOK SIN,FILTER,Trust Menthol,Trust Menthol Filter,Ala Carte,POS,2,30000
Sales,FOOD,NUSANTARA,Empal Suwir Krawu,Empal Suwir Krawu,Ala Carte,EZO QS,14,44000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Mata Sapi,Telur Mata Sapi,Ala Carte,EZO QS,15,7500
Sales,FOOD,NUSANTARA,Ayam Gr. Tutug Oncom,Ayam Gr. Tutug Oncom,Ala Carte,POS,62,41500
Sales,SARAPAN PAGI,Special Breakfast,Pisang Goreng,Pisang Goreng,Ala Carte,EZO QS,3,15500
Sales,LITE MEAL,LITE MEAL,Ala Nachos Grande,Ala Nachos Grande,Ala Carte,POS,33,53500
Sales,SARAPAN PAGI,Special Breakfast,Mushroom Cream Soup,Mushroom Soup,Ala Carte,POS,25,24500
Sales,BEVERAGES,COFFEE BASED,Salt Caramel Latte,Salt Caramel Latte,Package,GRAB,1,28500
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,POS,52,76000
Sales,BEVERAGES,COFFEE BASED,Cappuccino,Cappuccino,Ala Carte,EZO QS,12,22500
Sales,BEVERAGES,NON COFFEE BASED,Iced Mojito Mint,Iced Mojito Mint,Ala Carte,EZO QS,39,26500
Sales,ROKOK SIN,FILTER,Patriot,Patriot Filter,Ala Carte,POS,2,21500
Sales,SARAPAN PAGI,Special Breakfast,Pisang Goreng,Pisang Goreng,Ala Carte,EZO QS,4,17500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tartar sauce,Tartar sauce,Ala Carte,POS,2,9500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Kerupuk udang,Kerupuk udang,Ala Carte,POS,58,4500
Sales,FOOD,NUSANTARA,Sop Iga Bakar,Sop Iga Bakar,Ala Carte,POS,73,82000
Sales,FOOD,INTERNATIONAL,Chicken Cordon Bleu,Chicken Cordon Bleu,Ala Carte,EZO DELIVERY,1,63000
Sales,COOKIES,SOFT COOKIES,Double choco cookies,Double choco cookies,Ala Carte,POS,297,9500
Sales,BEVERAGES,COFFEE BASED,Iced Brown Sugar Latte,Iced Brown Sugar Latte,Ala Carte,EZO DELIVERY,1,26000
Sales,BEVERAGES,COFFEE BASED,Espresso Single,Espresso Single,Ala Carte,POS,16,13500
Sales,SNACK,CAMILAN KERING,Toples Samosa,Samosa Toples,Ala Carte,POS,38,25500
Sales,SNACK,CAMILAN KERING,Toples Sumpia Udang,Toples Sumpia Udang,Ala Carte,POS,60,26500
Sales,FOOD,STEAK,Garlic Rosemary Chicken Steak,Garlic Rosemary Chicken Steak,Ala Carte,EZO DELIVERY,1,66000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,POS,37,85000
Sales,FOOD,NUSANTARA,Nasi Bakar Ayam,Nasi Bakar Ayam,Ala Carte,EZO QS,27,27500
Sales,BEVERAGES,COFFEE BASED,Iced Caramel Latte,Iced Caramel Latte,Ala Carte,POS,296,27500
Sales,BEVERAGES,COFFEE BASED,Espresso Single,Espresso Single,Ala Carte,POS,15,14500
Sales,LITE MEAL,LITE MEAL,Tahu Cabe Garam,Tahu Cabe Garam,Ala Carte,GRAB,6,28000
Sales,FOOD,STEAK,Sirloin Meltique,Sirloin Meltique,Ala Carte,POS,22,139500
Sales,SARAPAN PAGI,Special Breakfast,Nasi Tempong Banyuwangi,Nasi Tempong,Ala Carte,POS,30,31500
Sales,BEVERAGES,NON COFFEE BASED,Iced Double Choco Cream,Iced Double Choco Cream,Ala Carte,EZO QS,73,27000
Sales,BEVERAGES,NON COFFEE BASED,Hot Tea Original,Hot Tea Original,Ala Carte,POS,317,13000
Sales,BEVERAGES,NON COFFEE BASED,Iced Pandan Tea,Iced Pandan Tea,Ala Carte,GRAB,1,13500
Sales,ROKOK SIN,FILTER,Mind Menthol,Mind Menthol Filter,Ala Carte,EZO QS,1,25000
Sales,BEVERAGES,COFFEE BASED,Iced Kopi Turkish,Iced Kopi Turkish,Ala Carte,EZO QS,1,19000
Sales,BEVERAGES,NON COFFEE BASED,Susu Almond Herbal,Susu Almond Herbal,Ala Carte,EZO DELIVERY,1,22500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,EZO QS,1,8000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Biaya Tambahan (SURCHARGE),BIAYA TAMBAHAN,Ala Carte,POS,1,95000
Sales,SARAPAN PAGI,Special Breakfast,Nasi Telangblu,Nasi Telangblu,Ala Carte,POS,11,34000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,EZO QS,19,77500
Sales,ROKOK SIN,ECERAN/BATANG,KRAKATAU 1 Batang,KRAKATAU 1 Batang,Ala Carte,EZO QS,1,7000
Sales,BEVERAGES,COFFEE BASED,Kopi Djammu,Kopi Djammu,Ala Carte,POS,3,19500
Sales,BEVERAGES,COFFEE BASED,Iced Coffee Latte,Iced Coffee Latte,Ala Carte,POS,225,23000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Mata Sapi,Telur Mata Sapi,Ala Carte,EZO QS,13,7000
Sales,BEVERAGES,NON COFFEE BASED,Iced Double Choco Cream,Iced Double Choco Cream,Ala Carte,EZO QS,67,28000
Sales,FOOD,INTERNATIONAL,Dori Butter Lemon,Dori Butter Lemon,Ala Carte,EZO DELIVERY,1,45500
Sales,LITE MEAL,LITE MEAL,Omelette W/ Potatoes,Omelette W/ Potatoes,Ala Carte,EZO DELIVERY,2,33500
Sales,BEVERAGES,COFFEE BASED,Iced Pandan Latte,Iced Pandan Latte,Ala Carte,POS,63,29000
Sales,FOOD,NUSANTARA,Empal Suwir Krawu,Empal Suwir Krawu,Ala Carte,POS,73,45500
Sales,BEVERAGES,COFFEE BASED,Caramel Latte,Caramel Latte,Ala Carte,POS,43,26500
Sales,FOOD,NUSANTARA,Sop Iga,Sop Iga,Ala Carte,EZO QS,13,67500
Sales,BEVERAGES,COFFEE BASED,Macchiato,Macchiato,Ala Carte,POS,6,22000
Sales,ROKOK SIN,ECERAN/BATANG,PROVOST 1 batang,PROVOST 1 batang,Ala Carte,POS,60,3000
Sales,SNACK,CAMILAN KERING,Toples Samosa,Samosa Toples,Ala Carte,POS,37,23500
Sales,LITE MEAL,LITE MEAL,Mozza Bitterballen,Mozza Bitterballen,Ala Carte,POS,326,39500
Sales,BEVERAGES,COFFEE BASED,Caramel Latte,Caramel Latte,Ala Carte,EZO QS,19,27500
